id,name,x,y,z,x1,y1,z1,x2,y2,z2
1332,mT11_H-41,-170.6694066,212.8861833,-117,1477,1186,117,1224,1186,117
1333,mT11_H-42,-163.8963505,183.0524836,-117,1270,1139,117,1431,1139,117
1334,mT11_H-43,-167.1216153,181.9236409,-117,1262,1162,117,1439,1162,117
1335,mT11_H-44,-164.3801402,164.3459476,-117,1140,1143,117,1561,1143,117
1336,mT11_H-45,-160.0260327,165.6360536,-117,1149,1112,117,1552,1112,117
1337,mT11_H-46,-166.960352,136.9311966,-117,950,1160,117,1751,1160,117
1338,mT11_H-47,-162.4449813,132.5770891,-117,920,1129,117,1781,1129,117
1339,mT11_H-48,-173.5721449,118.5471871,-117,822,1206,117,1879,1206,117
1340,mT11_H-49,-172.7658287,107.2587602,-117,744,1201,117,1957,1201,117
1341,mT11_H-5,-300.3250527,130.1581404,-117,903,2087,117,1798,2087,117
1342,mT11_H-50,-200.1805798,76.61874429,-117,531,1391,117,2170,1391,117
1343,mT11_H-51,-228.401647,67.26547629,-117,466,1587,117,2235,1587,117
1344,mT11_H-52,-253.074923,75.97369133,-117,527,1758,117,2174,1758,117
1345,mT11_H-53,-369.34572,68.0717925,-117,472,2566,117,2229,2566,117
1346,mT11_H-54,-400.3082624,81.2953783,-117,564,2781,117,2137,2781,117
1347,mT11_H-55,-426.755434,116.1282384,-117,805,2965,117,1896,2965,117
1348,mT11_H-56,-422.7238529,119.6760298,-117,830,2937,117,1871,2937,117
1349,mT11_H-57,-428.8518561,139.9951982,-117,971,2979,117,1730,2979,117
1350,mT11_H-58,-433.3672269,139.8339349,-117,970,3010,117,1731,3010,117
1351,mT11_H-59,-436.9150182,170.1514243,-117,1181,3035,117,1520,3035,117
1352,mT11_H-6,-284.3599918,127.2554021,-117,883,1976,117,1818,1976,117
1353,mT11_H-60,-432.2383842,168.8613184,-117,1172,3003,117,1529,3003,117
1354,mT11_H-61,-429.1743826,184.0200631,-117,1277,2981,117,1424,2981,117
1355,mT11_H-62,-433.5284901,185.7939587,-117,1289,3012,117,1412,3012,117
1356,mT11_H-63,-424.6590118,208.5320758,-117,1447,2950,117,1254,2950,117
1357,mT11_H-64,-428.5293296,211.2735509,-117,1466,2977,117,1235,2977,117
1358,mT11_H-65,-418.2084822,225.9485059,-117,1568,2905,117,1133,2905,117
1359,mT11_H-66,-416.11206,220.6268189,-117,1531,2891,117,1170,2891,117
1360,mT11_H-67,-315.9675871,259.9750498,-117,1804,2195,117,897,2195,117
1361,mT11_H-68,-291.7781009,260.6201028,-117,1809,2027,117,892,2027,117
1362,mT11_H-69,-302.5827381,142.2528836,-117,987,2102,117,1714,2102,117
1363,mT11_H-7,-270.8138795,97.09917596,-117,673,1882,117,2028,1882,117
1364,mT11_H-70,-300.9701057,146.6069911,-117,1017,2091,117,1684,2091,117
1365,mT11_H-71,-303.5503175,150.7998353,-117,1046,2109,117,1655,2109,117
1366,mT11_H-72,-223.8862763,77.74758698,-117,539,1556,117,2162,1556,117
1367,mT11_H-73,-263.0732439,86.61706526,-117,601,1828,117,2100,1828,117
1368,mT11_H-74,-359.6699255,76.45748105,-117,530,2499,117,2171,2499,117
1369,mT11_H-75,-373.3773011,73.71600595,-117,511,2594,117,2190,2594,117
1370,mT11_H-76,-291.9393641,81.45664154,-117,565,2028,117,2136,2028,117
1371,mT11_H-77,-301.1313689,80.81158857,-117,560,2092,117,2141,2092,117
1372,mT11_H-78,-373.8610908,64.20147471,-117,445,2597,117,2256,2597,117
1373,mT11_H-79,-400.6307889,75.97369133,-117,527,2783,117,2174,2783,117
1374,mT11_H-8,-272.1039855,82.90801071,-117,575,1891,117,2126,1891,117
1375,mT11_H-80,-314.6774812,134.0284582,-117,930,2186,117,1771,2186,117
1376,mT11_H-81,-205.66353,242.07483,-117,1680,1429,117,1021,1429,117
1377,mT11_H-82,-275.9743032,258.8462071,-117,1797,1917,117,904,1917,117
1378,mT11_H-83,-336.2867555,261.5876822,-117,1816,2336,117,885,2336,117
1379,mT11_H-84,-365.1528758,253.6857834,-117,1761,2537,117,940,2537,117
1380,mT11_H-85,-296.2934717,72.10337354,-117,500,2059,117,2201,2059,117
1381,mT11_H-86,-331.2875951,82.1016945,-117,569,2302,117,2132,2302,117
1382,mT11_H-87,-342.8985484,74.52232216,-117,517,2382,117,2184,2382,117
1383,mT11_H-88,-268.7174574,86.61706526,-117,601,1867,117,2100,1867,117
1384,mT11_H-89,-281.9410432,46.13999167,-117,319,1959,117,2382,1959,117
1385,mT11_H-9,-263.5570337,75.97369133,-117,527,1831,117,2174,1831,117
1386,mT11_H-90,-308.7107413,46.13999167,-117,319,2145,117,2382,2145,117
1387,mT11_H-91,-442.2367051,154.9926796,-117,1075,3072,117,1626,3072,117
1388,mT11_L-1,-304.3566337,273.1986356,-127,1896,2115,127,805,2115,127
1389,mT11_L-10,-310.4846369,269.6508443,-127,1872,2157,127,829,2157,127
1390,mT11_L-11,-318.7090622,267.8769486,-127,1859,2214,127,842,2214,127
1391,mT11_L-12,-330.9650686,268.5220016,-127,1864,2299,127,837,2299,127
1392,mT11_L-13,-347.0913927,269.0057913,-127,1867,2411,127,834,2411,127
1393,mT11_L-14,-380.4728837,258.2011541,-127,1792,2643,127,909,2643,127
1394,mT11_L-15,-396.5992078,254.1695731,-127,1764,2755,127,937,2755,127
1395,mT11_L-16,-210.5014272,262.7165249,-127,1823,1463,127,878,1463,127
1396,mT11_L-17,-154.8656089,171.92532,-127,1193,1076,127,1508,1076,127
1397,mT11_L-18,-157.9296105,179.0209026,-127,1242,1098,127,1459,1098,127
1398,mT11_L-19,-165.0251931,193.0508046,-127,1340,1147,127,1361,1147,127
1399,mT11_L-2,-295.8096819,59.84736719,-127,415,2055,127,2286,2055,127
1400,mT11_L-20,-176.1523568,223.0457675,-127,1548,1224,127,1153,1224,127
1401,mT11_L-21,-187.9245734,237.5594592,-127,1649,1306,127,1052,1306,127
1402,mT11_L-22,-382.8918323,268.3607383,-127,1863,2660,127,838,2660,127
1403,mT11_L-23,-442.2367051,175.1505848,-127,1215,3072,127,1486,3072,127
1404,mT11_L-24,-436.2699652,181.278588,-127,1258,3031,127,1443,3031,127
1405,mT11_L-25,-432.8834371,194.5021738,-127,1350,3007,127,1351,3007,127
1406,mT11_L-26,-424.6590118,218.046607,-127,1513,2950,127,1188,2950,127
1407,mT11_L-27,-412.5642687,234.0116679,-127,1624,2866,127,1077,2866,127
1408,mT11_L-28,-151.1565544,170.9577405,-127,1186,1051,127,1515,1051,127
1409,mT11_L-29,-272.2652487,40.17325173,-127,278,1892,127,2423,1892,127
1410,mT11_L-3,-295.8096819,40.49577822,-127,280,2055,127,2421,2055,127
1411,mT11_L-30,-220.338485,58.23473477,-127,403,1531,127,2298,1531,127
1412,mT11_L-31,-207.4374256,67.91052926,-127,471,1442,127,2230,1442,127
1413,mT11_L-32,-190.0209956,79.19895616,-127,549,1321,127,2152,1321,127
1414,mT11_L-33,-160.6710856,120.8048724,-127,838,1117,127,1863,1117,127
1415,mT11_L-34,-154.5430825,159.1855239,-127,1104,1074,127,1597,1074,127
1416,mT11_L-35,-443.8493376,167.0874227,-127,1159,3083,127,1542,3083,127
1417,mT11_L-36,-330.4812788,38.56061932,-127,267,2296,127,2434,2296,127
1418,mT11_L-37,-386.2783604,67.26547629,-127,466,2683,127,2235,2683,127
1419,mT11_L-38,-429.4969091,109.3551823,-127,758,2984,127,1943,2984,127
1420,mT11_L-39,-432.2822962,130.6796171,-127,906,3003,127,1795,3003,127
1421,mT11_L-4,-210.6626905,255.459679,-127,1773,1464,127,928,1464,127
1422,mT11_L-40,-438.0438609,136.6086701,-127,948,3043,127,1753,3043,127
1423,mT11_L-41,-440.9465992,156.1215223,-127,1083,3063,127,1618,3063,127
1424,mT11_L-42,-272.4265119,106.1299175,-127,736,1893,127,1965,1893,127
1425,mT11_L-43,-298.2286306,134.3509847,-127,932,2072,127,1769,2072,127
1426,mT11_L-44,-306.2917926,131.6095096,-127,913,2128,127,1788,2128,127
1427,mT11_L-45,-315.1612709,124.3526638,-127,863,2190,127,1838,2190,127
1428,mT11_L-46,-319.0315887,106.2911807,-127,737,2216,127,1964,2216,127
1429,mT11_L-47,-315.4837974,92.90633168,-127,644,2192,127,2057,2192,127
1430,mT11_L-48,-278.8770416,97.58296568,-127,677,1938,127,2024,1938,127
1431,mT11_L-49,-275.4905135,85.48822257,-127,593,1914,127,2108,1914,127
1432,mT11_L-5,-219.3709055,257.5561012,-127,1788,1524,127,913,1524,127
1433,mT11_L-50,-311.9360061,87.58464471,-127,607,2167,127,2094,2167,127
1434,mT11_L-51,-295.164629,143.865516,-127,998,2051,127,1703,2051,127
1435,mT11_L-52,-305.8080029,152.7349942,-127,1060,2125,127,1641,2125,127
1436,mT11_L-53,-361.4438212,75.81242809,-127,525,2511,127,2176,2511,127
1437,mT11_L-54,-373.0547746,73.39347947,-127,509,2592,127,2192,2592,127
1438,mT11_L-55,-352.4130797,72.7484265,-127,504,2448,127,2197,2448,127
1439,mT11_L-56,-338.2219144,81.2953783,-127,564,2350,127,2137,2350,127
1440,mT11_L-57,-222.5961703,75.4899016,-127,523,1547,127,2178,1547,127
1441,mT11_L-58,-243.8829182,76.45748105,-127,530,1695,127,2171,1695,127
1442,mT11_L-59,-250.6559743,79.03769292,-127,548,1742,127,2153,1742,127
1443,mT11_L-6,-270.1688266,266.5868427,-127,1850,1877,127,851,1877,127
1444,mT11_L-60,-262.7507174,86.13327554,-127,597,1826,127,2104,1826,127
1445,mT11_L-61,-266.6210352,90.6486463,-127,629,1853,127,2072,1853,127
1446,mT11_L-62,-270.8138795,99.67938782,-127,691,1882,127,2010,1882,127
1447,mT11_L-63,-337.254335,77.90885023,-127,540,2343,127,2161,2343,127
1448,mT11_L-64,-389.8261517,72.26463678,-127,501,2708,127,2200,2708,127
1449,mT11_L-65,-409.6615304,90.32611982,-127,626,2846,127,2075,2846,127
1450,mT11_L-66,-409.9840569,86.45580202,-127,599,2848,127,2102,2848,127
1451,mT11_L-67,-395.1478387,73.71600595,-127,511,2745,127,2190,2745,127
1452,mT11_L-68,-427.7230134,128.545508,-127,892,2971,127,1809,2971,127
1453,mT11_L-69,-429.9806988,148.2196235,-127,1028,2987,127,1673,2987,127
1454,mT11_L-7,-287.2627301,266.7481059,-127,1851,1996,127,850,1996,127
1455,mT11_L-70,-435.3023858,148.8646765,-127,1033,3024,127,1668,3024,127
1456,mT11_L-71,-432.5609107,178.6983761,-127,1240,3005,127,1461,3005,127
1457,mT11_L-72,-429.8194356,190.4705927,-127,1322,2986,127,1379,2986,127
1458,mT11_L-73,-420.3049043,216.4339746,-127,1502,2920,127,1199,2920,127
1459,mT11_L-74,-413.6931114,226.1097691,-127,1569,2874,127,1132,2874,127
1460,mT11_L-75,-382.2467793,248.3640964,-127,1724,2655,127,977,2655,127
1461,mT11_L-76,-343.2210749,263.5228411,-127,1829,2384,127,872,2384,127
1462,mT11_L-77,-270.6526163,261.1038925,-127,1812,1881,127,889,1881,127
1463,mT11_L-78,-220.9835379,250.783045,-127,1741,1536,127,960,1536,127
1464,mT11_L-79,-187.4407837,230.7864031,-127,1602,1303,127,1099,1303,127
1465,mT11_L-8,-293.5519966,267.2318957,-127,1855,2040,127,846,2040,127
1466,mT11_L-80,-180.1839378,220.4655556,-127,1530,1252,127,1171,1252,127
1467,mT11_L-81,-166.7990888,189.8255398,-127,1317,1159,127,1384,1159,127
1468,mT11_L-82,-163.0900343,176.7632172,-127,1227,1134,127,1474,1134,127
1469,mT11_L-83,-164.7026667,148.8646765,-127,1033,1145,127,1668,1145,127
1470,mT11_L-84,-159.8647694,147.7358338,-127,1025,1111,127,1676,1111,127
1471,mT11_L-85,-164.8639299,127.5779286,-127,885,1146,127,1816,1146,127
1472,mT11_L-86,-169.2180374,130.3194037,-127,904,1176,127,1797,1176,127
1473,mT11_L-87,-187.9245734,86.93959175,-127,603,1306,127,2098,1306,127
1474,mT11_L-88,-213.0816391,70.65200436,-127,490,1481,127,2211,1481,127
1475,mT11_L-89,-295.3258922,69.03937195,-127,478,2052,127,2223,2052,127
1476,mT11_L-9,-302.5827381,269.8121075,-127,1873,2102,127,828,2102,127
1477,mT11_L-90,-314.0324282,134.6735112,-127,934,2182,127,1767,2182,127
1478,mT11_L-91,-298.7124203,141.9303571,-127,985,2075,127,1716,2075,127
1479,mT11_L-92,-253.9505563,73.33316348,-127,508,1765,127,2193,1765,127
1480,mT11_L-93,-243.0819017,72.04608597,-127,499,1689,127,2202,1689,127
1481,mT11_L-94,-391.2388244,67.61281898,-127,469,2718,127,2232,2718,127
1482,mT11_L-95,-282.4632711,47.94117234,-127,332,1963,127,2369,1963,127
1483,mT11_L-96,-302.9488913,52.63579363,-127,365,2105,127,2336,2105,127
1484,mT11_L-97,-15.58535675,512.7375883,192.6996573,3560,109,-193,-859,109,-193
1485,mT12-L1-1,-307.1611268,283.9984225,-164,1971,2134,164,730,2134,164
1486,mT12-L1-10,-235.2878873,276.6970141,-164,1921,1635,164,780,1635,164
1487,mT12-L1-11,-236.6569014,271.9054648,-164,1887,1644,164,814,1644,164
1488,mT12-L1-12,-228.8991549,268.7110986,-164,1865,1591,164,836,1591,164
1489,mT12-L1-13,-224.7921127,267.7984225,-164,1859,1562,164,842,1562,164
1490,mT12-L1-14,-193.5329577,246.5787042,-164,1711,1345,164,990,1345,164
1491,mT12-L1-15,-198.5526761,242.471662,-164,1683,1380,164,1018,1380,164
1492,mT12-L1-16,-226.6174648,263.9195493,-164,1832,1575,164,869,1575,164
1493,mT12-L1-17,-378.1216901,273.9589859,-164,1901,2627,164,800,2627,164
1494,mT12-L1-18,-387.4766197,269.6237746,-164,1871,2692,164,830,2692,164
1495,mT12-L1-19,-392.724507,266.2012394,-164,1848,2728,164,853,2728,164
1496,mT12-L1-2,-298.7188732,65.86884507,-164,456,2075,164,2245,2075,164
1497,mT12-L1-20,-411.8907042,247.2632113,-164,1716,2861,164,985,2861,164
1498,mT12-L1-21,-393.6371831,256.1618028,-164,1778,2735,164,923,2735,164
1499,mT12-L1-22,-396.1470423,247.2632113,-164,1716,2752,164,985,2752,164
1500,mT12-L1-23,-425.4667606,222.8491268,-164,1547,2956,164,1154,2956,164
1501,mT12-L1-24,-421.3597183,218.9702535,-164,1520,2927,164,1181,2927,164
1502,mT12-L1-25,-427.7484507,208.2463099,-164,1445,2971,164,1256,2971,164
1503,mT12-L1-26,-432.996338,212.1251831,-164,1472,3008,164,1229,3008,164
1504,mT12-L1-27,-438.7005634,181.3223662,-164,1258,3048,164,1443,3048,164
1505,mT12-L1-28,-432.768169,183.6040563,-164,1274,3006,164,1427,3006,164
1506,mT12-L1-29,-433.6808451,170.5984225,-164,1184,3013,164,1517,3013,164
1507,mT12-L1-3,-298.2625352,50.35335211,-164,349,2072,164,2352,2072,164
1508,mT12-L1-30,-438.0160563,171.5110986,-164,1190,3043,164,1511,3043,164
1509,mT12-L1-31,-433.6808451,123.5956056,-164,857,3013,164,1844,3013,164
1510,mT12-L1-32,-429.8019718,124.0519437,-164,860,2986,164,1841,2986,164
1511,mT12-L1-33,-420.6752113,107.3956056,-164,745,2922,164,1956,2922,164
1512,mT12-L1-34,-423.6414085,105.1139155,-164,729,2943,164,1972,2943,164
1513,mT12-L1-35,-399.683662,80.24349296,-164,556,2777,164,2145,2777,164
1514,mT12-L1-36,-395.1202817,81.84067606,-164,567,2745,164,2134,2745,164
1515,mT12-L1-37,-375.9540845,74.53926761,-164,517,2612,164,2184,2612,164
1516,mT12-L1-38,-377.7794366,68.15053521,-164,472,2624,164,2229,2624,164
1517,mT12-L1-39,-272.8216901,113.099831,-164,784,1896,164,1917,1896,164
1518,mT12-L1-4,-274.9892958,274.1871549,-164,1903,1911,164,798,1911,164
1519,mT12-L1-40,-291.9878873,142.7618028,-164,990,2029,164,1711,2029,164
1520,mT12-L1-41,-309.1005634,139.3392676,-164,967,2148,164,1734,2148,164
1521,mT12-L1-42,-320.2808451,112.4153239,-164,780,2225,164,1921,2225,164
1522,mT12-L1-43,-329.8639437,93.47729577,-164,648,2292,164,2053,2292,164
1523,mT12-L1-44,-342.8695775,86.40405634,-164,599,2382,164,2102,2382,164
1524,mT12-L1-45,-338.3061972,84.57870423,-164,586,2350,164,2115,2350,164
1525,mT12-L1-46,-331.0047887,87.31673239,-164,605,2300,164,2096,2300,164
1526,mT12-L1-47,-280.8076056,90.51109859,-164,628,1951,164,2073,1951,164
1527,mT12-L1-48,-312.9794366,92.56461972,-164,642,2174,164,2059,2174,164
1528,mT12-L1-49,-265.9766197,88.22940845,-164,612,1848,164,2089,1848,164
1529,mT12-L1-5,-339.3329577,274.4153239,-164,1905,2357,164,796,2357,164
1530,mT12-L1-50,-263.6949296,91.19560563,-164,632,1832,164,2069,1832,164
1531,mT12-L1-51,-254.111831,84.80687324,-164,588,1766,164,2113,1766,164
1532,mT12-L1-52,-259.8160563,81.38433803,-164,564,1805,164,2137,1805,164
1533,mT12-L1-53,-225.8188732,72.94208451,-164,506,1569,164,2195,1569,164
1534,mT12-L1-54,-220.3428169,67.23785915,-164,466,1531,164,2235,1531,164
1535,mT12-L1-55,-206.424507,72.48574648,-164,502,1435,164,2199,1435,164
1536,mT12-L1-56,-204.3709859,79.78715493,-164,553,1420,164,2148,1420,164
1537,mT12-L1-57,-169.2329577,110.1336338,-164,764,1176,164,1937,1176,164
1538,mT12-L1-58,-176.0780282,108.5364507,-164,753,1224,164,1948,1224,164
1539,mT12-L1-59,-169.0047887,124.0519437,-164,860,1175,164,1841,1175,164
1540,mT12-L1-6,-385.6512676,261.4096901,-164,1814,2679,164,887,2679,164
1541,mT12-L1-60,-162.6160563,125.6491268,-164,872,1130,164,1829,1130,164
1542,mT12-L1-61,-161.2470423,171.7392676,-164,1192,1121,164,1509,1121,164
1543,mT12-L1-62,-167.4076056,172.8801127,-164,1200,1164,164,1501,1164,164
1544,mT12-L1-63,-167.8639437,185.2012394,-164,1285,1167,164,1416,1167,164
1545,mT12-L1-64,-163.3005634,184.5167324,-164,1280,1135,164,1421,1135,164
1546,mT12-L1-65,-167.1794366,208.7026479,-164,1448,1162,164,1253,1162,164
1547,mT12-L1-66,-173.34,208.4744789,-164,1447,1205,164,1254,1205,164
1548,mT12-L1-67,-179.7287324,219.8829296,-164,1526,1249,164,1175,1249,164
1549,mT12-L1-68,-174.9371831,222.6209577,-164,1545,1216,164,1156,1216,164
1550,mT12-L1-69,-445.7738028,150.9758873,-164,1047,3097,164,1654,3097,164
1551,mT12-L1-7,-366.9414085,270.3082817,-164,1876,2549,164,825,2549,164
1552,mT12-L1-70,-437.1033803,132.7223662,-164,921,3036,164,1780,3036,164
1553,mT12-L1-71,-334.1991549,41.68292958,-164,288,2322,164,2413,2322,164
1554,mT12-L1-72,-371.3907042,57.88292958,-164,401,2580,164,2300,2580,164
1555,mT12-L1-73,-406.3005634,78.87447887,-164,547,2823,164,2154,2823,164
1556,mT12-L1-74,-417.7090141,93.70546479,-164,650,2902,164,2051,2902,164
1557,mT12-L1-75,-369.5653521,79.55898592,-164,551,2567,164,2150,2567,164
1558,mT12-L1-76,-357.4723944,81.61250704,-164,566,2483,164,2135,2483,164
1559,mT12-L1-77,-234.0329577,77.04912676,-164,534,1626,164,2167,1626,164
1560,mT12-L1-78,-265.7484507,39.85757746,-164,276,1846,164,2425,1846,164
1561,mT12-L1-79,-180.4132394,87.54490141,-164,607,1254,164,2094,1254,164
1562,mT12-L1-8,-232.3216901,264.1477183,-164,1833,1614,164,868,1614,164
1563,mT12-L1-80,-152.8047887,161.699831,-164,1122,1062,164,1579,1062,164
1564,mT12-L1-81,-158.7371831,131.5815211,-164,913,1103,164,1788,1103,164
1565,mT12-L1-83,-289.2498592,57.65476056,-164,399,2010,164,2302,2010,164
1566,mT12-L1-84,-306.1343662,59.48011268,-164,412,2127,164,2289,2127,164
1567,mT12-L1-9,-244.4146479,270.3082817,-164,1876,1698,164,825,1698,164
1568,mT12_H-1,-306.3625352,283.3139155,-153,1966,2129,153,735,2129,153
1569,mT12_H-10,-192.7343662,235.3984225,-153,1634,1339,153,1067,1339,153
1570,mT12_H-11,-187.0301408,241.1026479,-153,1673,1300,153,1028,1300,153
1571,mT12_H-12,-236.5428169,75.68011268,-153,525,1644,153,2176,1644,153
1572,mT12_H-13,-260.9569014,88.68574648,-153,615,1813,153,2086,1813,153
1573,mT12_H-14,-270.768169,99.40969014,-153,689,1881,153,2012,1881,153
1574,mT12_H-15,-276.7005634,94.38997183,-153,654,1923,153,2047,1923,153
1575,mT12_H-16,-266.4329577,85.94771831,-153,596,1851,153,2105,1851,153
1576,mT12_H-17,-299.0611268,139.3392676,-153,967,2078,153,1734,2078,153
1577,mT12_H-18,-308.4160563,135.6885634,-153,941,2143,153,1760,2143,153
1578,mT12_H-19,-318.455493,106.0265915,-153,735,2212,153,1966,2212,153
1579,mT12_H-2,-297.0076056,84.1223662,-153,583,2064,153,2118,2064,153
1580,mT12_H-20,-321.6498592,100.0941972,-153,694,2235,153,2007,2235,153
1581,mT12_H-21,-332.1456338,89.37025352,-153,620,2308,153,2081,2308,153
1582,mT12_H-22,-324.1597183,89.37025352,-153,620,2252,153,2081,2252,153
1583,mT12_H-23,-315.4892958,97.58433803,-153,677,2192,153,2024,2192,153
1584,mT12_H-24,-366.1428169,74.99560563,-153,520,2544,153,2181,2544,153
1585,mT12_H-25,-362.3680194,71.04212934,-153,492,2517,153,2209,2517,153
1586,mT12_H-26,-391.4695775,268.7110986,-153,1865,2720,153,836,2720,153
1587,mT12_H-27,-395.5766197,261.1815211,-153,1813,2748,153,888,2748,153
1588,mT12_H-28,-381.2019718,265.5167324,-153,1843,2648,153,858,2648,153
1589,mT12_H-29,-373.2160563,267.3420845,-153,1856,2593,153,845,2593,153
1590,mT12_H-3,-298.3766197,46.70264789,-153,323,2073,153,2378,2073,153
1591,mT12_H-30,-362.9484507,269.1674366,-153,1868,2521,153,833,2521,153
1592,mT12_H-31,-336.9371831,274.1871549,-153,1903,2341,153,798,2341,153
1593,mT12_H-32,-282.8611268,275.099831,-153,1909,1965,153,792,1965,153
1594,mT12_H-33,-276.2442254,104.2012394,-153,723,1919,153,1978,1919,153
1595,mT12_H-34,-275.7878873,77.27729577,-153,536,1916,153,2165,1916,153
1596,mT12_H-35,-289.4780282,55.82940845,-153,387,2011,153,2314,2011,153
1597,mT12_H-36,-307.0470423,57.65476056,-153,399,2133,153,2302,2133,153
1598,mT12_H-37,-316.8583099,76.36461972,-153,529,2201,153,2172,2201,153
1599,mT12_H-38,-373.6723944,58.11109859,-153,403,2596,153,2298,2596,153
1600,mT12_H-39,-340.3597183,41.68292958,-153,288,2365,153,2413,2365,153
1601,mT12_H-4,-218.0611268,270.7646197,-153,1879,1515,153,822,1515,153
1602,mT12_H-40,-218.7456338,61.76180282,-153,428,1520,153,2273,1520,153
1603,mT12_H-41,-221.483662,66.3251831,-153,460,1539,153,2241,1539,153
1604,mT12_H-42,-268.9428169,40.54208451,-153,281,1869,153,2420,1869,153
1605,mT12_H-43,-444.4047887,155.9956056,-153,1082,3087,153,1619,3087,153
1606,mT12_H-44,-439.8414085,142.3054648,-153,987,3055,153,1714,3055,153
1607,mT12_H-45,-157.596338,171.7392676,-153,1192,1095,153,1509,1095,153
1608,mT12_H-46,-157.368169,165.5787042,-153,1149,1094,153,1552,1094,153
1609,mT12_H-47,-171.5146479,214.1787042,-153,1486,1192,153,1215,1192,153
1610,mT12_H-48,-175.1653521,212.1251831,-153,1472,1217,153,1229,1217,153
1611,mT12_H-49,-169.0047887,200.7167324,-153,1393,1175,153,1308,1175,153
1612,mT12_H-5,-210.0752113,260.4970141,-153,1808,1460,153,893,1460,153
1613,mT12_H-50,-164.2132394,201.6294085,-153,1399,1141,153,1302,1141,153
1614,mT12_H-51,-161.9315493,176.0744789,-153,1222,1126,153,1479,1126,153
1615,mT12_H-52,-163.3005634,158.2772958,-153,1098,1135,153,1603,1135,153
1616,mT12_H-53,-159.8780282,159.1899718,-153,1104,1111,153,1597,1111,153
1617,mT12_H-54,-173.111831,114.2406761,-153,792,1203,153,1909,1203,153
1618,mT12_H-55,-167.6357746,115.3815211,-153,800,1165,153,1901,1165,153
1619,mT12_H-56,-183.8357746,95.75898592,-153,664,1278,153,2037,1278,153
1620,mT12_H-57,-180.6414085,93.02095775,-153,645,1255,153,2056,1255,153
1621,mT12_H-59,-216.0076056,69.29138028,-153,480,1501,153,2221,1501,153
1622,mT12_H-6,-243.1597183,271.2209577,-153,1882,1690,153,819,1690,153
1623,mT12_H-60,-232.2076056,70.20405634,-153,487,1614,153,2214,1614,153
1624,mT12_H-61,-228.7850704,73.85476056,-153,512,1590,153,2189,1590,153
1625,mT12_H-62,-384.8526761,74.76743662,-153,518,2674,153,2183,2674,153
1626,mT12_H-63,-381.6583099,69.06321127,-153,479,2651,153,2222,2651,153
1627,mT12_H-64,-412.6892958,96.21532394,-153,667,2867,153,2034,2867,153
1628,mT12_H-65,-417.024507,93.70546479,-153,650,2897,153,2051,2897,153
1629,mT12_H-66,-423.4132394,112.1871549,-153,778,2941,153,1923,2941,153
1630,mT12_H-67,-428.4329577,110.5899718,-153,767,2976,153,1934,2976,153
1631,mT12_H-68,-433.4526761,161.0153239,-153,1117,3011,153,1584,3011,153
1632,mT12_H-69,-439.1569014,161.471662,-153,1120,3051,153,1581,3051,153
1633,mT12_H-7,-244.5287324,266.4294085,-153,1849,1699,153,852,1699,153
1634,mT12_H-70,-438.4723944,174.7054648,-153,1212,3046,153,1489,3046,153
1635,mT12_H-71,-434.1371831,174.7054648,-153,1212,3016,153,1489,3016,153
1636,mT12_H-72,-434.8216901,201.1730704,-153,1396,3021,153,1305,3021,153
1637,mT12_H-73,-430.7146479,200.0322254,-153,1388,2992,153,1313,2992,153
1638,mT12_H-74,-429.1174648,213.7223662,-153,1483,2981,153,1218,2981,153
1639,mT12_H-75,-425.4667606,210.299831,-153,1459,2956,153,1242,2956,153
1640,mT12_H-76,-417.2526761,238.1364507,-153,1653,2899,153,1048,2899,153
1641,mT12_H-77,-414.0583099,231.2913803,-153,1605,2876,153,1096,2876,153
1642,mT12_H-78,-387.1343662,256.6181408,-153,1781,2689,153,920,2689,153
1643,mT12_H-79,-187.4864789,83.20969014,-153,577,1303,153,2124,1303,153
1644,mT12_H-8,-231.7512676,258.671662,-153,1795,1610,153,906,1610,153
1645,mT12_H-80,-390.1005634,64.95616901,-153,450,2710,153,2251,2710,153
1646,mT12_H-81,-302.483662,147.0970141,-153,1021,2102,153,1680,2102,153
1647,mT12_H-82,-307.2752113,155.0829296,-153,1076,2135,153,1625,2135,153
1648,mT12_H-83,-164.2132394,171.7392676,-153,1192,1141,153,1509,1141,153
1649,mT12_H-84,-259.8160563,269.8519437,-153,1873,1805,153,828,1805,153
1650,mT12_H-85,-377.3230986,263.4632113,-153,1829,2621,153,872,2621,153
1651,mT12_H-86,-290.1625352,89.82659155,-153,623,2016,153,2078,2016,153
1652,mT12_H-87,-302.483662,88.68574648,-153,615,2102,153,2086,2102,153
1653,mT12_H-88,-215.0522137,73.19015487,-153,507,1494,153,2194,1494,153
1654,mT12_H-9,-241.5625352,258.2153239,-153,1792,1679,153,909,1679,153
1655,mT12_L-1,-307.1497602,283.8418413,-161,1970,2134,161,731,2134,161
1656,mT12_L-10,-381.3712301,266.2517819,-161,1848,2649,161,853,2649,161
1657,mT12_L-11,-367.2133775,270.1130145,-161,1875,2551,161,826,2551,161
1658,mT12_L-12,-341.4718272,274.2602642,-161,1904,2372,161,797,2372,161
1659,mT12_L-13,-153.8445274,163.5715981,-161,1135,1069,161,1566,1069,161
1660,mT12_L-14,-164.8561906,119.8109626,-161,831,1146,161,1870,1146,161
