id,name,x,y,z
1324,mT11_H-34,2750,1753,-117.0
1325,mT11_H-35,2763,1690,-117.0
1326,mT11_H-36,1453,1770,-117.0
1327,mT11_H-37,1240,1575,-117.0
1328,mT11_H-38,1266,1567,-117.0
1329,mT11_H-39,1259,1522,-117.0
1330,mT11_H-4,2120,885,-117.0
1331,mT11_H-40,1221,1464,-117.0
1332,mT11_H-41,1186,1477,-117.0
1333,mT11_H-42,1139,1270,-117.0
1334,mT11_H-43,1162,1262,-117.0
1335,mT11_H-44,1143,1140,-117.0
1336,mT11_H-45,1112,1149,-117.0
1337,mT11_H-46,1160,950,-117.0
1338,mT11_H-47,1129,920,-117.0
1339,mT11_H-48,1206,822,-117.0
1340,mT11_H-49,1201,744,-117.0
1341,mT11_H-5,2087,903,-117.0
1342,mT11_H-50,1391,531,-117.0
1343,mT11_H-51,1587,466,-117.0
1344,mT11_H-52,1758,527,-117.0
1345,mT11_H-53,2566,472,-117.0
1346,mT11_H-54,2781,564,-117.0
1347,mT11_H-55,2965,805,-117.0
1348,mT11_H-56,2937,830,-117.0
1349,mT11_H-57,2979,971,-117.0
1350,mT11_H-58,3010,970,-117.0
1351,mT11_H-59,3035,1181,-117.0
1352,mT11_H-6,1976,883,-117.0
1353,mT11_H-60,3003,1172,-117.0
1354,mT11_H-61,2981,1277,-117.0
1355,mT11_H-62,3012,1289,-117.0
1356,mT11_H-63,2950,1447,-117.0
1357,mT11_H-64,2977,1466,-117.0
1358,mT11_H-65,2905,1568,-117.0
1359,mT11_H-66,2891,1531,-117.0
1360,mT11_H-67,2195,1804,-117.0
1361,mT11_H-68,2027,1809,-117.0
1362,mT11_H-69,2102,987,-117.0
1363,mT11_H-7,1882,673,-117.0
1364,mT11_H-70,2091,1017,-117.0
1365,mT11_H-71,2109,1046,-117.0
1366,mT11_H-72,1556,539,-117.0
1367,mT11_H-73,1828,601,-117.0
1368,mT11_H-74,2499,530,-117.0
1369,mT11_H-75,2594,511,-117.0
1370,mT11_H-76,2028,565,-117.0
1371,mT11_H-77,2092,560,-117.0
1372,mT11_H-78,2597,445,-117.0
1373,mT11_H-79,2783,527,-117.0
1374,mT11_H-8,1891,575,-117.0
1375,mT11_H-80,2186,930,-117.0
1376,mT11_H-81,1429,1680,-117.0
1377,mT11_H-82,1917,1797,-117.0
1378,mT11_H-83,2336,1816,-117.0
1379,mT11_H-84,2537,1761,-117.0
1380,mT11_H-85,2059,500,-117.0
1381,mT11_H-86,2302,569,-117.0
1382,mT11_H-87,2382,517,-117.0
1383,mT11_H-88,1867,601,-117.0
1384,mT11_H-89,1959,319,-117.0
1385,mT11_H-9,1831,527,-117.0
1386,mT11_H-90,2145,319,-117.0
1387,mT11_H-91,3072,1075,-117.0
1388,mT11_L-1,2115,1896,-127.0
1389,mT11_L-10,2157,1872,-127.0
1390,mT11_L-11,2214,1859,-127.0
1391,mT11_L-12,2299,1864,-127.0
1392,mT11_L-13,2411,1867,-127.0
1393,mT11_L-14,2643,1792,-127.0
1394,mT11_L-15,2755,1764,-127.0
1395,mT11_L-16,1463,1823,-127.0
1396,mT11_L-17,1076,1193,-127.0
1397,mT11_L-18,1098,1242,-127.0
1398,mT11_L-19,1147,1340,-127.0
1399,mT11_L-2,2055,415,-127.0
1400,mT11_L-20,1224,1548,-127.0
1401,mT11_L-21,1306,1649,-127.0
1402,mT11_L-22,2660,1863,-127.0
1403,mT11_L-23,3072,1215,-127.0
1404,mT11_L-24,3031,1258,-127.0
1405,mT11_L-25,3007,1350,-127.0
1406,mT11_L-26,2950,1513,-127.0
1407,mT11_L-27,2866,1624,-127.0
1408,mT11_L-28,1051,1186,-127.0
1409,mT11_L-29,1892,278,-127.0
1410,mT11_L-3,2055,280,-127.0
1411,mT11_L-30,1531,403,-127.0
1412,mT11_L-31,1442,471,-127.0
1413,mT11_L-32,1321,549,-127.0
1414,mT11_L-33,1117,838,-127.0
1415,mT11_L-34,1074,1104,-127.0
1416,mT11_L-35,3083,1159,-127.0
1417,mT11_L-36,2296,267,-127.0
1418,mT11_L-37,2683,466,-127.0
1419,mT11_L-38,2984,758,-127.0
1420,mT11_L-39,3003,906,-127.0
1421,mT11_L-4,1464,1773,-127.0
1422,mT11_L-40,3043,948,-127.0
1423,mT11_L-41,3063,1083,-127.0
1424,mT11_L-42,1893,736,-127.0
1425,mT11_L-43,2072,932,-127.0
1426,mT11_L-44,2128,913,-127.0
1427,mT11_L-45,2190,863,-127.0
1428,mT11_L-46,2216,737,-127.0
1429,mT11_L-47,2192,644,-127.0
1430,mT11_L-48,1938,677,-127.0
1431,mT11_L-49,1914,593,-127.0
1432,mT11_L-5,1524,1788,-127.0
1433,mT11_L-50,2167,607,-127.0
1434,mT11_L-51,2051,998,-127.0
1435,mT11_L-52,2125,1060,-127.0
1436,mT11_L-53,2511,525,-127.0
1437,mT11_L-54,2592,509,-127.0
1438,mT11_L-55,2448,504,-127.0
1439,mT11_L-56,2350,564,-127.0
1440,mT11_L-57,1547,523,-127.0
1441,mT11_L-58,1695,530,-127.0
1442,mT11_L-59,1742,548,-127.0
1443,mT11_L-6,1877,1850,-127.0
1444,mT11_L-60,1826,597,-127.0
1445,mT11_L-61,1853,629,-127.0
1446,mT11_L-62,1882,691,-127.0
1447,mT11_L-63,2343,540,-127.0
1448,mT11_L-64,2708,501,-127.0
1449,mT11_L-65,2846,626,-127.0
1450,mT11_L-66,2848,599,-127.0
1451,mT11_L-67,2745,511,-127.0
1452,mT11_L-68,2971,892,-127.0
1453,mT11_L-69,2987,1028,-127.0
1454,mT11_L-7,1996,1851,-127.0
1455,mT11_L-70,3024,1033,-127.0
1456,mT11_L-71,3005,1240,-127.0
1457,mT11_L-72,2986,1322,-127.0
1458,mT11_L-73,2920,1502,-127.0
1459,mT11_L-74,2874,1569,-127.0
1460,mT11_L-75,2655,1724,-127.0
1461,mT11_L-76,2384,1829,-127.0
1462,mT11_L-77,1881,1812,-127.0
1463,mT11_L-78,1536,1741,-127.0
1464,mT11_L-79,1303,1602,-127.0
1465,mT11_L-8,2040,1855,-127.0
1466,mT11_L-80,1252,1530,-127.0
1467,mT11_L-81,1159,1317,-127.0
1468,mT11_L-82,1134,1227,-127.0
1469,mT11_L-83,1145,1033,-127.0
1470,mT11_L-84,1111,1025,-127.0
1471,mT11_L-85,1146,885,-127.0
1472,mT11_L-86,1176,904,-127.0
1473,mT11_L-87,1306,603,-127.0
1474,mT11_L-88,1481,490,-127.0
1475,mT11_L-89,2052,478,-127.0
1476,mT11_L-9,2102,1873,-127.0
1477,mT11_L-90,2182,934,-127.0
1478,mT11_L-91,2075,985,-127.0
1479,mT11_L-92,1765,508,-127.0
1480,mT11_L-93,1689,499,-127.0
1481,mT11_L-94,2718,469,-127.0
1482,mT11_L-95,1963,332,-127.0
1483,mT11_L-96,2105,365,-127.0
1484,mT11_L-97,109,3560,192.69965727295929
1485,mT12-L1-1,2134,1971,-164.0
1486,mT12-L1-10,1635,1921,-164.0
1487,mT12-L1-11,1644,1887,-164.0
1488,mT12-L1-12,1591,1865,-164.0
1489,mT12-L1-13,1562,1859,-164.0
1490,mT12-L1-14,1345,1711,-164.0
1491,mT12-L1-15,1380,1683,-164.0
1492,mT12-L1-16,1575,1832,-164.0
1493,mT12-L1-17,2627,1901,-164.0
1494,mT12-L1-18,2692,1871,-164.0
1495,mT12-L1-19,2728,1848,-164.0
1496,mT12-L1-2,2075,456,-164.0
1497,mT12-L1-20,2861,1716,-164.0
1498,mT12-L1-21,2735,1778,-164.0
1499,mT12-L1-22,2752,1716,-164.0
1500,mT12-L1-23,2956,1547,-164.0
1501,mT12-L1-24,2927,1520,-164.0
1502,mT12-L1-25,2971,1445,-164.0
1503,mT12-L1-26,3008,1472,-164.0
1504,mT12-L1-27,3048,1258,-164.0
1505,mT12-L1-28,3006,1274,-164.0
1506,mT12-L1-29,3013,1184,-164.0
1507,mT12-L1-3,2072,349,-164.0
1508,mT12-L1-30,3043,1190,-164.0
1509,mT12-L1-31,3013,857,-164.0
1510,mT12-L1-32,2986,860,-164.0
1511,mT12-L1-33,2922,745,-164.0
1512,mT12-L1-34,2943,729,-164.0
1513,mT12-L1-35,2777,556,-164.0
1514,mT12-L1-36,2745,567,-164.0
1515,mT12-L1-37,2612,517,-164.0
1516,mT12-L1-38,2624,472,-164.0
1517,mT12-L1-39,1896,784,-164.0
1518,mT12-L1-4,1911,1903,-164.0
1519,mT12-L1-40,2029,990,-164.0
1520,mT12-L1-41,2148,967,-164.0
1521,mT12-L1-42,2225,780,-164.0
1522,mT12-L1-43,2292,648,-164.0
1523,mT12-L1-44,2382,599,-164.0
1524,mT12-L1-45,2350,586,-164.0
1525,mT12-L1-46,2300,605,-164.0
1526,mT12-L1-47,1951,628,-164.0
1527,mT12-L1-48,2174,642,-164.0
1528,mT12-L1-49,1848,612,-164.0
1529,mT12-L1-5,2357,1905,-164.0
1530,mT12-L1-50,1832,632,-164.0
1531,mT12-L1-51,1766,588,-164.0
1532,mT12-L1-52,1805,564,-164.0
1533,mT12-L1-53,1569,506,-164.0
1534,mT12-L1-54,1531,466,-164.0
1535,mT12-L1-55,1435,502,-164.0
1536,mT12-L1-56,1420,553,-164.0
1537,mT12-L1-57,1176,764,-164.0
1538,mT12-L1-58,1224,753,-164.0
1539,mT12-L1-59,1175,860,-164.0
1540,mT12-L1-6,2679,1814,-164.0
1541,mT12-L1-60,1130,872,-164.0
1542,mT12-L1-61,1121,1192,-164.0
1543,mT12-L1-62,1164,1200,-164.0
1544,mT12-L1-63,1167,1285,-164.0
1545,mT12-L1-64,1135,1280,-164.0
1546,mT12-L1-65,1162,1448,-164.0
1547,mT12-L1-66,1205,1447,-164.0
1548,mT12-L1-67,1249,1526,-164.0
1549,mT12-L1-68,1216,1545,-164.0
1550,mT12-L1-69,3097,1047,-164.0
1551,mT12-L1-7,2549,1876,-164.0
1552,mT12-L1-70,3036,921,-164.0
1553,mT12-L1-71,2322,288,-164.0
1554,mT12-L1-72,2580,401,-164.0
1555,mT12-L1-73,2823,547,-164.0
1556,mT12-L1-74,2902,650,-164.0
1557,mT12-L1-75,2567,551,-164.0
1558,mT12-L1-76,2483,566,-164.0
1559,mT12-L1-77,1626,534,-164.0
1560,mT12-L1-78,1846,276,-164.0
1561,mT12-L1-79,1254,607,-164.0
1562,mT12-L1-8,1614,1833,-164.0
1563,mT12-L1-80,1062,1122,-164.0
1564,mT12-L1-81,1103,913,-164.0
1565,mT12-L1-83,2010,399,-164.0
1566,mT12-L1-84,2127,412,-164.0
1567,mT12-L1-9,1698,1876,-164.0
1568,mT12_H-1,2129,1966,-153.0
1569,mT12_H-10,1339,1634,-153.0
1570,mT12_H-11,1300,1673,-153.0
1571,mT12_H-12,1644,525,-153.0
1572,mT12_H-13,1813,615,-153.0
1573,mT12_H-14,1881,689,-153.0
1574,mT12_H-15,1923,654,-153.0
1575,mT12_H-16,1851,596,-153.0
1576,mT12_H-17,2078,967,-153.0
1577,mT12_H-18,2143,941,-153.0
1578,mT12_H-19,2212,735,-153.0
1579,mT12_H-2,2064,583,-153.0
1580,mT12_H-20,2235,694,-153.0
1581,mT12_H-21,2308,620,-153.0
1582,mT12_H-22,2252,620,-153.0
1583,mT12_H-23,2192,677,-153.0
1584,mT12_H-24,2544,520,-153.0
1585,mT12_H-25,2517,492,-153.0
1586,mT12_H-26,2720,1865,-153.0
1587,mT12_H-27,2748,1813,-153.0
1588,mT12_H-28,2648,1843,-153.0
1589,mT12_H-29,2593,1856,-153.0
1590,mT12_H-3,2073,323,-153.0
1591,mT12_H-30,2521,1868,-153.0
1592,mT12_H-31,2341,1903,-153.0
1593,mT12_H-32,1965,1909,-153.0
1594,mT12_H-33,1919,723,-153.0
1595,mT12_H-34,1916,536,-153.0
1596,mT12_H-35,2011,387,-153.0
1597,mT12_H-36,2133,399,-153.0
1598,mT12_H-37,2201,529,-153.0
1599,mT12_H-38,2596,403,-153.0
1600,mT12_H-39,2365,288,-153.0
1601,mT12_H-4,1515,1879,-153.0
1602,mT12_H-40,1520,428,-153.0
1603,mT12_H-41,1539,460,-153.0
1604,mT12_H-42,1869,281,-153.0
1605,mT12_H-43,3087,1082,-153.0
1606,mT12_H-44,3055,987,-153.0
1607,mT12_H-45,1095,1192,-153.0
1608,mT12_H-46,1094,1149,-153.0
1609,mT12_H-47,1192,1486,-153.0
1610,mT12_H-48,1217,1472,-153.0
1611,mT12_H-49,1175,1393,-153.0
1612,mT12_H-5,1460,1808,-153.0
1613,mT12_H-50,1141,1399,-153.0
1614,mT12_H-51,1126,1222,-153.0
1615,mT12_H-52,1135,1098,-153.0
1616,mT12_H-53,1111,1104,-153.0
1617,mT12_H-54,1203,792,-153.0
1618,mT12_H-55,1165,800,-153.0
1619,mT12_H-56,1278,664,-153.0
1620,mT12_H-57,1255,645,-153.0
1621,mT12_H-59,1501,480,-153.0
1622,mT12_H-6,1690,1882,-153.0
1623,mT12_H-60,1614,487,-153.0
1624,mT12_H-61,1590,512,-153.0
1625,mT12_H-62,2674,518,-153.0
1626,mT12_H-63,2651,479,-153.0
1627,mT12_H-64,2867,667,-153.0
1628,mT12_H-65,2897,650,-153.0
1629,mT12_H-66,2941,778,-153.0
1630,mT12_H-67,2976,767,-153.0
1631,mT12_H-68,3011,1117,-153.0
1632,mT12_H-69,3051,1120,-153.0
1633,mT12_H-7,1699,1849,-153.0
1634,mT12_H-70,3046,1212,-153.0
1635,mT12_H-71,3016,1212,-153.0
1636,mT12_H-72,3021,1396,-153.0
1637,mT12_H-73,2992,1388,-153.0
1638,mT12_H-74,2981,1483,-153.0
1639,mT12_H-75,2956,1459,-153.0
1640,mT12_H-76,2899,1653,-153.0
1641,mT12_H-77,2876,1605,-153.0
1642,mT12_H-78,2689,1781,-153.0
1643,mT12_H-79,1303,577,-153.0
1644,mT12_H-8,1610,1795,-153.0
1645,mT12_H-80,2710,450,-153.0
1646,mT12_H-81,2102,1021,-153.0
1647,mT12_H-82,2135,1076,-153.0
1648,mT12_H-83,1141,1192,-153.0
1649,mT12_H-84,1805,1873,-153.0
1650,mT12_H-85,2621,1829,-153.0
1651,mT12_H-86,2016,623,-153.0
1652,mT12_H-87,2102,615,-153.0
1653,mT12_H-88,1494,507,-153.0
1654,mT12_H-9,1679,1792,-153.0
1655,mT12_L-1,2134,1970,-161.0
1656,mT12_L-10,2649,1848,-161.0
1657,mT12_L-11,2551,1875,-161.0
1658,mT12_L-12,2372,1904,-161.0
1659,mT12_L-13,1069,1135,-161.0
1660,mT12_L-14,1146,831,-161.0
1661,mT12_L-15,1153,856,-161.0
1662,mT12_L-16,1119,1166,-161.0
1663,mT12_L-17,1133,1264,-161.0
1664,mT12_L-18,1161,1455,-161.0
1665,mT12_L-19,1214,1538,-161.0
1666,mT12_L-2,2070,448,-161.0
1667,mT12_L-20,1303,1670,-161.0
1668,mT12_L-21,1372,1752,-161.0
1669,mT12_L-22,3093,1064,-161.0
1670,mT12_L-23,3009,838,-161.0
1671,mT12_L-24,2997,859,-161.0
1672,mT12_L-25,3039,1169,-161.0
1673,mT12_L-26,3034,1254,-161.0
1674,mT12_L-27,3007,1430,-161.0
1675,mT12_L-28,2957,1526,-161.0
1676,mT12_L-29,2867,1696,-161.0
1677,mT12_L-3,2069,332,-161.0
1678,mT12_L-30,2784,1787,-161.0
1679,mT12_L-31,1896,289,-161.0
1680,mT12_L-32,1553,388,-161.0
1681,mT12_L-33,1440,476,-161.0
1682,mT12_L-34,1257,611,-161.0
1683,mT12_L-35,1224,705,-161.0
1684,mT12_L-36,1159,794,-161.0
1685,mT12_L-37,2316,286,-161.0
1686,mT12_L-38,2569,385,-161.0
1687,mT12_L-39,2841,568,-161.0
1688,mT12_L-4,1512,1876,-161.0
1689,mT12_L-40,2927,705,-161.0
1690,mT12_L-41,2090,987,-161.0
1691,mT12_L-42,2127,971,-161.0
1692,mT12_L-43,2147,1072,-161.0
1693,mT12_L-44,2172,939,-161.0
1694,mT12_L-45,1983,978,-161.0
1695,mT12_L-46,1626,527,-161.0
1696,mT12_L-47,1774,607,-161.0
1697,mT12_L-48,1832,633,-161.0
1698,mT12_L-49,1863,636,-161.0
1699,mT12_L-5,1507,1840,-161.0
1700,mT12_L-50,1824,579,-161.0
1701,mT12_L-51,1848,683,-161.0
1702,mT12_L-52,1898,802,-161.0
1703,mT12_L-53,2234,768,-161.0
1704,mT12_L-54,2279,654,-161.0
1705,mT12_L-55,2348,602,-161.0
1706,mT12_L-56,2324,597,-161.0
1707,mT12_L-57,2277,617,-161.0
1708,mT12_L-59,2126,411,-161.0
1709,mT12_L-6,1713,1885,-161.0
1710,mT12_L-60,2015,405,-161.0
1711,mT12_L-61,1969,635,-161.0
1712,mT12_L-62,1983,582,-161.0
1713,mT12_L-63,2142,591,-161.0
1714,mT12_L-64,2133,648,-161.0
1715,mT12_L-65,1568,495,-161.0
1716,mT12_L-66,1542,468,-161.0
1717,mT12_L-67,1461,485,-161.0
1718,mT12_L-68,1425,537,-161.0
1719,mT12_L-69,1241,726,-161.0
1720,mT12_L-7,1916,1907,-161.0
1721,mT12_L-70,1185,835,-161.0
1722,mT12_L-71,1145,1161,-161.0
1723,mT12_L-72,1159,1250,-161.0
1724,mT12_L-73,1192,1437,-161.0
1725,mT12_L-74,1228,1509,-161.0
1726,mT12_L-75,1359,1667,-161.0
1727,mT12_L-76,2831,1662,-161.0
1728,mT12_L-77,2748,1769,-161.0
1729,mT12_L-78,2701,1810,-161.0
1730,mT12_L-79,2937,1502,-161.0
1731,mT12_L-8,2731,1857,-161.0
1732,mT12_L-80,2977,1429,-161.0
1733,mT12_L-81,3006,1249,-161.0
1734,mT12_L-82,3010,1171,-161.0
1735,mT12_L-83,2926,743,-161.0
1736,mT12_L-84,2720,509,-161.0
1737,mT12_L-85,2597,476,-161.0
1738,mT12_L-86,2586,504,-161.0
1739,mT12_L-87,2723,550,-161.0
1740,mT12_L-88,2559,535,-161.0
1741,mT12_L-89,2495,552,-161.0
1742,mT12_L-9,2740,1831,-161.0
1743,mT12_L-90,2082,1007,-161.0
1744,mT7-T8-1,2080,1744,-25.0
1745,mT7-T8-10,1971,492,-25.0
1746,mT7-T8-100,1640,483,-25.0
1747,mT7-T8-101,2249,483,-25.0
1748,mT7-T8-102,1925,798,-25.0
1749,mT7-T8-103,1144,1397,-25.0
1750,mT7-T8-104,2972,1395,-25.0
1751,mT7-T8-105,1475,506,-25.0
1752,mT7-T8-11,2070,487,-25.0
1753,mT7-T8-12,2115,634,-25.0
1754,mT7-T8-13,1938,612,-25.0
1755,mT7-T8-14,1908,659,-25.0
1756,mT7-T8-15,1996,848,-25.0
1757,mT7-T8-16,2033,850,-25.0
1758,mT7-T8-17,2070,841,-25.0
1759,mT7-T8-18,2098,812,-25.0
1760,mT7-T8-19,2139,667,-25.0
1761,mT7-T8-2,2016,350,-25.0
1762,mT7-T8-20,2179,324,-25.0
1763,mT7-T8-21,1849,321,-25.0
1764,mT7-T8-22,1507,327,-25.0
1765,mT7-T8-23,2475,312,-25.0
1766,mT7-T8-24,2351,323,-25.0
1767,mT7-T8-25,1643,322,-25.0
1768,mT7-T8-26,1406,504,-25.0
1769,mT7-T8-27,1378,601,-25.0
1770,mT7-T8-28,1313,693,-25.0
1771,mT7-T8-29,1249,710,-25.0
1772,mT7-T8-3,2018,394,-25.0
1773,mT7-T8-30,1234,890,-25.0
1774,mT7-T8-31,1196,829,-25.0
1775,mT7-T8-32,1224,964,-25.0
1776,mT7-T8-33,1167,1000,-25.0
1777,mT7-T8-34,1178,1133,-25.0
1778,mT7-T8-35,1232,1136,-25.0
1779,mT7-T8-36,1196,1224,-25.0
1780,mT7-T8-37,1240,1217,-25.0
1781,mT7-T8-38,1278,1452,-25.0
1782,mT7-T8-39,1311,1435,-25.0
1783,mT7-T8-4,2153,532,-25.0
1784,mT7-T8-40,1404,1568,-25.0
1785,mT7-T8-41,1388,1590,-25.0
1786,mT7-T8-42,1950,1720,-25.0
1787,mT7-T8-43,1963,1680,-25.0
1788,mT7-T8-44,2184,1677,-25.0
1789,mT7-T8-45,2191,1733,-25.0
1790,mT7-T8-46,1064,1405,-25.0
1791,mT7-T8-47,3001,1392,-25.0
1792,mT7-T8-48,2990,1361,-25.0
1793,mT7-T8-49,1125,1374,-25.0
1794,mT7-T8-5,2051,530,-25.0
1795,mT7-T8-50,1012,993,-25.0
1796,mT7-T8-51,3031,906,-25.0
1797,mT7-T8-52,2470,340,-25.0
1798,mT7-T8-53,1425,375,-25.0
1799,mT7-T8-54,1208,447,-25.0
1800,mT7-T8-55,2769,405,-25.0
1801,mT7-T8-56,2604,386,-25.0
1802,mT7-T8-57,1811,490,-25.0
1803,mT7-T8-58,1727,468,-25.0
1804,mT7-T8-59,1713,489,-25.0
1805,mT7-T8-6,2100,593,-25.0
1806,mT7-T8-60,1893,640,-25.0
1807,mT7-T8-61,1931,592,-25.0
1808,mT7-T8-62,2415,483,-25.0
1809,mT7-T8-63,2469,456,-25.0
1810,mT7-T8-64,2180,905,-25.0
1811,mT7-T8-65,2154,843,-25.0
1812,mT7-T8-66,1989,988,-25.0
1813,mT7-T8-67,1993,941,-25.0
1814,mT7-T8-68,2007,900,-25.0
1815,mT7-T8-69,1986,1027,-25.0
1816,mT7-T8-7,1989,527,-25.0
1817,mT7-T8-70,1779,1423,-25.0
1818,mT7-T8-71,2023,1644,-25.0
1819,mT7-T8-72,1899,1655,-25.0
1820,mT7-T8-73,1313,1525,-25.0
1821,mT7-T8-74,1350,1562,-25.0
1822,mT7-T8-75,2635,1667,-25.0
1823,mT7-T8-76,2781,1570,-25.0
1824,mT7-T8-77,2764,1543,-25.0
1825,mT7-T8-78,2644,1644,-25.0
1826,mT7-T8-79,1194,1377,-25.0
1827,mT7-T8-8,1901,544,-25.0
1828,mT7-T8-80,2939,1369,-25.0
1829,mT7-T8-81,2562,422,-25.0
1830,mT7-T8-82,2739,605,-25.0
1831,mT7-T8-83,2870,824,-25.0
1832,mT7-T8-84,2918,954,-25.0
1833,mT7-T8-85,2933,1093,-25.0
1834,mT7-T8-86,2927,1236,-25.0
1835,mT7-T8-87,2877,1367,-25.0
1836,mT7-T8-88,2289,1047,-25.0
1837,mT7-T8-89,2518,1277,-25.0
1838,mT7-T8-9,1941,575,-25.0
1839,mT7-T8-90,2198,1658,-25.0
1840,mT7-T8-91,2855,1340,-25.0
1841,mT7-T8-92,2882,1241,-25.0
1842,mT7-T8-93,2877,1012,-25.0
1843,mT7-T8-94,2904,1104,-25.0
1844,mT7-T8-95,2839,846,-25.0
1845,mT7-T8-96,2780,764,-25.0
1846,mT7-T8-97,2745,691,-25.0
1847,mT7-T8-98,2682,632,-25.0
1848,mT7-T8-99,2172,975,-25.0
1849,mT8-T9-1,2085,1794,-51.0
1850,mT8-T9-10,1014,1030,-51.0
1851,mT8-T9-11,2027,868,-51.0
1852,mT8-T9-12,2056,864,-51.0
1853,mT8-T9-13,2091,845,-51.0
1854,mT8-T9-14,2121,819,-51.0
1855,mT8-T9-15,2157,670,-51.0
1856,mT8-T9-16,2126,636,-51.0
1857,mT8-T9-17,1947,621,-51.0
1858,mT8-T9-18,1912,673,-51.0
1859,mT8-T9-19,1889,519,-51.0
1860,mT8-T9-2,2029,339,-51.0
1861,mT8-T9-20,2143,516,-51.0
1862,mT8-T9-21,2212,529,-51.0
1863,mT8-T9-22,1854,509,-51.0
1864,mT8-T9-23,1781,497,-51.0
1865,mT8-T9-24,2348,472,-51.0
1866,mT8-T9-25,2634,489,-51.0
1867,mT8-T9-26,1442,448,-51.0
1868,mT8-T9-27,1592,286,-51.0
1869,mT8-T9-28,1627,312,-51.0
1870,mT8-T9-29,1869,306,-51.0
1871,mT8-T9-3,1123,1463,-51.0
1872,mT8-T9-30,2313,299,-51.0
1873,mT8-T9-31,2367,310,-51.0
1874,mT8-T9-32,2204,300,-51.0
1875,mT8-T9-33,1103,740,-51.0
1876,mT8-T9-34,2936,672,-51.0
1877,mT8-T9-35,2637,431,-51.0
1878,mT8-T9-36,1393,444,-51.0
1879,mT8-T9-37,1752,1328,-51.0
1880,mT8-T9-38,1889,1691,-51.0
1881,mT8-T9-39,2529,1713,-51.0
1882,mT8-T9-4,1248,1535,-51.0
1883,mT8-T9-40,2210,1081,-51.0
1884,mT8-T9-41,2192,911,-51.0
1885,mT8-T9-42,2172,841,-51.0
1886,mT8-T9-43,2357,506,-51.0
1887,mT8-T9-44,1737,1103,-51.0
1888,mT8-T9-45,1996,1105,-51.0
1889,mT8-T9-46,1824,1084,-51.0
1890,mT8-T9-47,2032,1094,-51.0
1891,mT8-T9-48,2005,977,-51.0
1892,mT8-T9-49,2006,908,-51.0
1893,mT8-T9-5,2923,1561,-51.0
1894,mT8-T9-50,1943,822,-51.0
1895,mT8-T9-51,1732,497,-51.0
1896,mT8-T9-52,1470,524,-51.0
1897,mT8-T9-53,1279,1389,-51.0
1898,mT8-T9-54,1307,1480,-51.0
1899,mT8-T9-55,1317,673,-51.0
1900,mT8-T9-56,1509,1659,-51.0
1901,mT8-T9-57,1274,656,-51.0
1902,mT8-T9-58,1495,461,-51.0
1903,mT8-T9-59,1203,848,-51.0
1904,mT8-T9-6,2798,1630,-51.0
1905,mT8-T9-60,1235,877,-51.0
1906,mT8-T9-61,1173,988,-51.0
1907,mT8-T9-62,1205,1015,-51.0
1908,mT8-T9-63,1146,1132,-51.0
1909,mT8-T9-64,1184,1131,-51.0
1910,mT8-T9-65,1210,1224,-51.0
1911,mT8-T9-66,1169,1269,-51.0
1912,mT8-T9-67,1227,1387,-51.0
1913,mT8-T9-68,1300,1529,-51.0
1914,mT8-T9-69,1479,1682,-51.0
1915,mT8-T9-7,1380,1630,-51.0
1916,mT8-T9-70,2576,1762,-51.0
1917,mT8-T9-71,2793,1592,-51.0
1918,mT8-T9-72,2858,1481,-51.0
1919,mT8-T9-73,2893,1480,-51.0
1920,mT8-T9-74,2923,1340,-51.0
1921,mT8-T9-75,2903,1295,-51.0
1922,mT8-T9-76,2938,1190,-51.0
1923,mT8-T9-77,2958,1197,-51.0
1924,mT8-T9-78,2941,1049,-51.0
1925,mT8-T9-79,2895,1047,-51.0
1926,mT8-T9-8,2895,1562,-51.0
1927,mT8-T9-80,2912,904,-51.0
1928,mT8-T9-81,2887,929,-51.0
1929,mT8-T9-82,2841,759,-51.0
1930,mT8-T9-83,2818,780,-51.0
1931,mT8-T9-84,2692,592,-51.0
1932,mT8-T9-85,2564,1345,-51.0
1933,mT8-T9-86,2418,294,-51.0
1934,mT8-T9-87,1713,1289,-51.0
1935,mT8-T9-88,1729,1170,-51.0
1936,mT8-T9-9,3052,962,-51.0
1937,mT8_H-1,2083,1766,-36.0
1938,mT8_H-10,1417,419,-36.0
1939,mT8_H-100,1880,461,-36.0
1940,mT8_H-101,2403,460,-36.0
1941,mT8_H-102,2169,462,-36.0
1942,mT8_H-103,2822,1569,-36.0
1943,mT8_H-104,1991,863,-36.0
1944,mT8_H-11,1116,698,-36.0
1945,mT8_H-12,1217,416,-36.0
1946,mT8_H-13,1656,319,-36.0
1947,mT8_H-14,1462,444,-36.0
1948,mT8_H-15,1724,440,-36.0
1949,mT8_H-16,2416,431,-36.0
1950,mT8_H-17,2584,453,-36.0
1951,mT8_H-18,2362,311,-36.0
1952,mT8_H-19,2495,355,-36.0
1953,mT8_H-2,2020,342,-36.0
1954,mT8_H-20,2638,395,-36.0
1955,mT8_H-21,2939,699,-36.0
1956,mT8_H-22,2995,1434,-36.0
1957,mT8_H-23,1096,1410,-36.0
1958,mT8_H-24,1017,1012,-36.0
1959,mT8_H-25,3040,923,-36.0
1960,mT8_H-26,1510,1649,-36.0
1961,mT8_H-27,1534,1680,-36.0
1962,mT8_H-28,1355,1577,-36.0
